transicion,par_ondas,id_hogar,ola,zona,region,estrato,t_hogar,t_personas,ordeninforma,tipo_vivienda,material_pisos,material_paredes,sp_energia,sp_estrato,sp_gasnatural,sp_acueducto,sp_alcantarillado,sp_telefono,sp_recoleccion_basura,eliminan_basura,t_hogares,uc_fabricas,uc_basureros,uc_plaza_mercado,uc_terminal_bus,uc_aeropuerto,uc_cagno_agua,uc_planta_tratamiento,uc_trans_hidrocarburo,uc_linea_alta_tension,inundacion,avalancha,creciente,hundimiento,terremoto,t_cuartos_hogar,t_cuartos_dormir,servicio_sanitario,uso_sanitario,obtencion_agua,sitio_alimentos,cocina_es,energia_cocinan,tenencia_vivienda,recursos_propios,credito_financiera,prestamo_familiar,otra_financiacion,cambio_vivienda,n_neveras,n_lavadoras,n_secadoras,n_licuadoras,n_hornos,n_microondas,n_calentadores,n_duchas,n_aire_acondicionado,n_televisores,n_radios,n_equipos_sonido,n_equipos_video,n_television_cable,n_internet,n_computadores,n_bicicletas,motocicletas,automoviles,lotes,casas,oficina,transporte,semovientes,familias_accion,jovenes_accion,sena,red_juntos,icbf,sub_desempleo,caja_subsprest,caja_saludrec,ayu_emergencias,prg_adultomayor,ayu_desplazados,ayu_fam_colom,ayu_fam_ext,ayu_alimentos,ayu_orgintern,ayu_ong,ayu_religiosas,eay_fam_colom,eay_fam_exte,eay_alimentos,eay_otras,tienen_deudas,fechai_ano_1,period_cuota_1,act_dinero,act_fondos,act_cesantias,act_bonos_gob,act_bonos_emp,act_inversiones,act_roscas,act_dineroprestado,act_segvida,act_segveh,act_segviv,act_segmaq,act_herencias,act_polizas,act_vtainm,act_vtaneg,fhog,fexhog,riqueza_pca,tercil2010,zona_fuente,tit_baldios,prg_tierras,agro_ingresos,act_segcosechas,llave_ID_lb,orden,nac_ano,edad,edad_meses,grado_educ,onda,zona_2010,RegionLb,consecutivo,hogar,otra_financiacion_cual,incendio,vendaval,sisben_hogar,n_celular,equip_oficina,equip_maq,ayu_desastres_nat,oayuda_cual,ayu_otra,act_boninv,act_prestamo,seguro_hogar,act_ocasional,tienen_creditos,rechazo_cred_cual,retpag_pub,retpag_salud,retpag_educ,retpag_arren,retpag_almac,retpag_compra,retpag_tend,retpag_efinan,proviene_2010,fhog_2013,fexhog_2013,fhog_2010,fexhog_2010,tercil2013,religion_No,religion_SI,religion_Si,religion1_2013_Cat�lica,religion1_2013_Evang�lica y Pentecostal,religion1_2013_Iglesia de los Santos de los Ultimos D�as - mormones,religion1_2013_Judio,religion1_2013_Protestante tradicional o protestante no evang�lico,religion1_2013_Religiones orientales no cristianas,religion1_2013_Religiones tradicionales,religion1_2013_Testigos de Jehov�,religion2_2013_Cat�lica,religion2_2013_Evang�lica y Pentecostal,religion2_2013_Iglesia de los Santos de los Ultimos D�as - mormones,religion2_2013_Judio,religion2_2013_Ninguna,religion2_2013_Protestante tradicional o protestante no evang�lico,religion2_2013_Religiones orientales no cristianas,religion2_2013_Religiones tradicionales,religion2_2013_Testigos de Jehov�,hacinamiento,hacinamiento_critico,indice_activos,tasa_dependencia_proxy,privacion_vivienda,priv_educacion,priv_ninez,priv_salud,priv_vivienda,ipm_sintetico,pobre_ipm
2,2010_2013,211344,1,0,5.0,2.0,1.0,4,1.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,2,2,1.0,0,1.0,1.0,5.0,4,3.0,1.0,1.0,1.0,1.0,0,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.55984555984556,0.6699794441903666,-1.0471869,2.0,rural,1.0,1.0,1.0,1.0,21134401.0,1.0,1979.0,31.0,2.0,4.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,6.0,0.12903225806451613,0,0,0,0,0,0.0,0
3,2010_2013,211345,1,0,5.0,2.0,1.0,2,1.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.55984555984556,0.6699794441903666,-2.1133013,1.0,rural,1.0,1.0,1.0,1.0,21134501.0,1.0,1950.0,60.0,1.0,2.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.0,0.03333333333333333,0,1,0,0,0,0.25,0
1,2010_2013,211346,1,0,5.0,2.0,1.0,2,2.0,1,2,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,1,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.10084033613445,1.458190555002562,-0.032817192,3.0,rural,1.0,1.0,1.0,1.0,21134601.0,1.0,1946.0,64.0,0.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,8.0,0.03125,0,0,0,0,0,0.0,0
3,2010_2013,211347,1,0,5.0,2.0,1.0,3,2.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,1,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.10084033613445,1.458190555002562,-1.4407753,2.0,rural,1.0,1.0,1.0,1.0,21134701.0,1.0,1962.0,48.0,0.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,5.0,0.0625,0,0,0,0,0,0.0,0
0,2010_2013,211348,1,0,5.0,2.0,1.0,3,2.0,1,3,2,3,2.0,1,3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,2009.0,12.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.10084033613445,1.458190555002562,-0.10051296,3.0,rural,1.0,1.0,1.0,1.0,21134801.0,1.0,1959.0,51.0,0.0,2.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,7.0,0.058823529411764705,0,1,0,0,0,0.25,0
3,2010_2013,211500,1,0,5.0,2.0,1.0,5,1.0,1,6,2,1,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3,1,1,1,6,3,2,1.0,0,1.0,1.0,6.0,1,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-2.5820289,1.0,rural,1.0,1.0,1.0,1.0,21150001.0,1.0,1953.0,56.0,6.0,6.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,3.0,0.08928571428571429,0,0,0,0,0,0.0,0
3,2010_2013,211501,1,0,5.0,2.0,1.0,8,1.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,3,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-2.1936483,1.0,rural,1.0,1.0,1.0,1.0,21150101.0,1.0,1965.0,44.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,4.0,0.18181818181818182,0,0,0,0,0,0.0,0
0,2010_2013,211502,1,0,5.0,2.0,1.0,2,2.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,7,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,1,0.0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,3,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-0.0803845,3.0,rural,1.0,1.0,1.0,1.0,21150201.0,1.0,1946.0,63.0,5.0,2.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.0,0.031746031746031744,0,1,0,0,0,0.25,0
3,2010_2013,211503,1,0,5.0,2.0,1.0,6,2.0,1,3,0,1,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,2,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-2.7449491,1.0,rural,1.0,1.0,1.0,1.0,21150301.0,1.0,1958.0,51.0,11.0,4.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,4.0,0.11764705882352941,0,0,0,0,0,0.0,0
2,2010_2013,211504,1,0,5.0,2.0,1.0,5,2.0,1,3,0,3,2.0,1,3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,1,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-1.4723101,2.0,rural,1.0,1.0,1.0,1.0,21150401.0,1.0,1971.0,39.0,2.0,4.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,6.0,0.1282051282051282,0,0,0,0,0,0.0,0
3,2010_2013,211505,1,0,5.0,2.0,1.0,5,2.0,1,3,2,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,2009.0,12.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-1.1452379,2.0,rural,1.0,1.0,1.0,1.0,21150501.0,1.0,1960.0,50.0,4.0,3.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,6.0,0.1,0,0,0,0,0,0.0,0
3,2010_2013,211507,1,0,5.0,2.0,1.0,2,2.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,3,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,3,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-2.1133013,1.0,rural,1.0,1.0,1.0,1.0,21150701.0,1.0,1958.0,51.0,11.0,2.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,4.0,0.0392156862745098,0,1,0,0,0,0.25,0
0,2010_2013,211508,1,0,5.0,2.0,1.0,4,2.0,1,3,2,3,2.0,1,3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,0.22139068,3.0,rural,1.0,1.0,1.0,1.0,21150801.0,1.0,1972.0,38.0,1.0,11.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,7.0,0.10526315789473684,0,0,0,0,0,0.0,0
0,2010_2013,211509,1,0,5.0,2.0,1.0,3,1.0,1,0,2,3,2.0,1,3,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,1,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,3,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-0.53496307,2.0,rural,1.0,1.0,1.0,1.0,21150901.0,1.0,1956.0,54.0,1.0,4.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,6.0,0.05555555555555555,0,0,0,0,0,0.0,0
2,2010_2013,211510,1,0,5.0,2.0,1.0,2,1.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-1.0188298,2.0,rural,1.0,1.0,1.0,1.0,21151001.0,1.0,1956.0,53.0,6.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.0,0.03773584905660377,0,0,0,0,0,0.0,0
3,2010_2013,211511,1,0,5.0,2.0,1.0,5,1.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,3,1,2,2,2,1.0,1,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-0.97331101,2.0,rural,1.0,1.0,1.0,1.0,21151101.0,1.0,1950.0,59.0,6.0,3.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,6.0,0.0847457627118644,0,0,0,0,0,0.0,0
3,2010_2013,211512,1,0,5.0,2.0,1.0,4,1.0,1,3,2,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,2009.0,12.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-1.1920937,2.0,rural,1.0,1.0,1.0,1.0,21151201.0,1.0,1953.0,57.0,4.0,2.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,5.0,0.07017543859649122,0,1,0,0,0,0.25,0
0,2010_2013,211513,1,0,5.0,2.0,1.0,4,1.0,1,3,2,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,2,1,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-0.72547513,2.0,rural,1.0,1.0,1.0,1.0,21151301.0,1.0,1960.0,49.0,7.0,2.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,7.0,0.08163265306122448,0,1,0,0,0,0.25,0
3,2010_2013,211514,1,0,5.0,2.0,1.0,4,2.0,1,3,0,3,2.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.58461538461538,1.275480524777455,-1.7618481,1.0,rural,1.0,1.0,1.0,1.0,21151401.0,1.0,1977.0,32.0,8.0,7.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,5.0,0.125,0,0,0,0,0,0.0,0
